date,from.code,from.city,to.code,to.city,price.czk
2022-07-05,TXL,Berlin,BTS,Bratislava,1306
2022-07-05,TXL,Berlin,BUD,Budapest,1204
2022-07-05,TXL,Berlin,CDG,Paris,1952
2022-07-05,TXL,Berlin,CPH,Copenhagen,932
2022-07-05,TXL,Berlin,DUB,Dublin,2818
2022-07-05,TXL,Berlin,FCO,Rome,2490
2022-07-05,TXL,Berlin,GYD,Baku,6407
2022-07-05,TXL,Berlin,HEL,Helsinki,2429
2022-07-05,TXL,Berlin,KIV,Chisinau,2754
2022-07-05,TXL,Berlin,LHR,London,2046
2022-07-05,TXL,Berlin,LIS,Lisbon,4835
2022-07-05,TXL,Berlin,LJU,Ljubljana,1657
2022-07-05,TXL,Berlin,LUX,Luxembourg,1478
2022-07-05,TXL,Berlin,MAD,Madrid,3903
2022-07-05,TXL,Berlin,MLA,Valletta,3854
2022-07-05,TXL,Berlin,MSQ,Minsk,2158
2022-07-05,TXL,Berlin,NIC,Nicosia,5175
2022-07-05,TXL,Berlin,OSL,Oslo,1929
2022-07-05,TXL,Berlin,OTP,Bucharest,2721
2022-07-05,TXL,Berlin,PRG,Prague,750
2022-07-05,TXL,Berlin,PRN,Pristina,2663
2022-07-05,TXL,Berlin,RIX,Riga,1921
2022-07-05,TXL,Berlin,RKV,Reykjavik,4988
2022-07-05,TXL,Berlin,SKP,Skopje,2838
2022-07-05,TXL,Berlin,TBS,Tbilisi,5533
2022-07-05,TXL,Berlin,TGD,Podgorica,2670
2022-07-05,TXL,Berlin,TIA,Tirana,2858
2022-07-05,TXL,Berlin,TLL,Tallinn,2289
2022-07-05,TXL,Berlin,VIE,Vienna,1265
2022-07-05,TXL,Berlin,VNO,Vilnius,1838
2022-07-05,TXL,Berlin,WAW,Warsaw,1205
2022-07-05,TXL,Berlin,ZAG,Zagreb,1768
2022-07-05,VIE,Vienna,AMS,Amsterdam,2125
2022-07-05,VIE,Vienna,ARN,Stockholm,2792
2022-07-05,VIE,Vienna,BEG,Belgrade,1202
2022-07-05,VIE,Vienna,BRN,Bern,1185
2022-07-05,VIE,Vienna,BRU,Brussels,2037
2022-07-05,VIE,Vienna,CDG,Paris,2384
2022-07-05,VIE,Vienna,CPH,Copenhagen,1944
2022-07-05,VIE,Vienna,DME,Moscow,3565
2022-07-05,VIE,Vienna,DUB,Dublin,3667
2022-07-05,VIE,Vienna,ESB,Ankara,3382
2022-07-05,VIE,Vienna,FCO,Rome,1755
2022-07-05,VIE,Vienna,HEL,Helsinki,3166
2022-07-05,VIE,Vienna,IEV,Kyiv,2295
2022-07-05,VIE,Vienna,KIV,Chisinau,2132
2022-07-05,VIE,Vienna,LHR,London,2706
2022-07-05,VIE,Vienna,LIS,Lisbon,4757
2022-07-05,VIE,Vienna,LJU,Ljubljana,721
2022-07-05,VIE,Vienna,LUX,Luxembourg,1732
2022-07-05,VIE,Vienna,MAD,Madrid,2872
2022-07-05,VIE,Vienna,MLA,Valletta,2894
2022-07-05,VIE,Vienna,MSQ,Minsk,2236
2022-07-05,VIE,Vienna,NIC,Nicosia,4237
2022-07-05,VIE,Vienna,OSL,Oslo,2941
2022-07-05,VIE,Vienna,OTP,Bucharest,1858
2022-07-05,VIE,Vienna,PRG,Prague,693
2022-07-05,VIE,Vienna,PRN,Pristina,1568
2022-07-05,VIE,Vienna,RIX,Riga,2403
2022-07-05,VIE,Vienna,RKV,Reykjavik,5986
2022-07-05,VIE,Vienna,SJJ,Sarajevo,1218
2022-07-05,VIE,Vienna,SKP,Skopje,1776
2022-07-05,VIE,Vienna,SOF,Sofia,1792
2022-07-05,VIE,Vienna,TBS,Tbilisi,4868
2022-07-05,VIE,Vienna,TIA,Tirana,1857
2022-07-05,VIE,Vienna,TLL,Tallinn,3003
2022-07-05,VIE,Vienna,TXL,Berlin,946
2022-07-05,VIE,Vienna,VNO,Vilnius,2111
2022-07-05,VIE,Vienna,WAW,Warsaw,1310
2022-07-05,VIE,Vienna,ZAG,Zagreb,706
2022-07-05,VNO,Vilnius,AMS,Amsterdam,2288
2022-07-05,VNO,Vilnius,ARN,Stockholm,1554
2022-07-05,VNO,Vilnius,ATH,Athens,2966
2022-07-05,VNO,Vilnius,BEG,Belgrade,2435
2022-07-05,VNO,Vilnius,BRU,Brussels,3155
2022-07-05,VNO,Vilnius,BTS,Bratislava,2089
2022-07-05,VNO,Vilnius,BUD,Budapest,2033
2022-07-05,VNO,Vilnius,CDG,Paris,3499
2022-07-05,VNO,Vilnius,CPH,Copenhagen,1796
2022-07-05,VNO,Vilnius,DME,Moscow,1767
2022-07-05,VNO,Vilnius,ESB,Ankara,3623
2022-07-05,VNO,Vilnius,EVN,Yerevan,4563
2022-07-05,VNO,Vilnius,FCO,Rome,3549
2022-07-05,VNO,Vilnius,GYD,Baku,5001
2022-07-05,VNO,Vilnius,HEL,Helsinki,1429
2022-07-05,VNO,Vilnius,IEV,Kyiv,1342
2022-07-05,VNO,Vilnius,KIV,Chisinau,1956
2022-07-05,VNO,Vilnius,LHR,London,3769
2022-07-05,VNO,Vilnius,LIS,Lisbon,6373
2022-07-05,VNO,Vilnius,LJU,Ljubljana,2712
2022-07-05,VNO,Vilnius,LUX,Luxembourg,3025
2022-07-05,VNO,Vilnius,MAD,Madrid,5647
2022-07-05,VNO,Vilnius,MLA,Valletta,4723
2022-07-05,VNO,Vilnius,NIC,Nicosia,3514
2022-07-05,VNO,Vilnius,OTP,Bucharest,1845
2022-07-05,VNO,Vilnius,PRG,Prague,2004
2022-07-05,VNO,Vilnius,PRN,Pristina,3025
2022-07-05,VNO,Vilnius,RIX,Riga,770
2022-07-05,VNO,Vilnius,RKV,Reykjavik,5800
2022-07-05,VNO,Vilnius,SJJ,Sarajevo,2786
2022-07-05,VNO,Vilnius,SKP,Skopje,3122
2022-07-05,VNO,Vilnius,SOF,Sofia,2875
2022-07-05,VNO,Vilnius,TBS,Tbilisi,4228
2022-07-05,VNO,Vilnius,TGD,Podgorica,3154
2022-07-05,VNO,Vilnius,TIA,Tirana,3331
2022-07-05,VNO,Vilnius,TLL,Tallinn,936
2022-07-05,VNO,Vilnius,TXL,Berlin,1825
2022-07-05,VNO,Vilnius,VIE,Vienna,2144
2022-07-05,VNO,Vilnius,WAW,Warsaw,1035
2022-07-05,WAW,Warsaw,AMS,Amsterdam,2434
2022-07-05,WAW,Warsaw,ARN,Stockholm,1841
2022-07-05,WAW,Warsaw,ATH,Athens,3363
2022-07-05,WAW,Warsaw,BRN,Bern,2534
2022-07-05,WAW,Warsaw,BRU,Brussels,2461
2022-07-05,WAW,Warsaw,BTS,Bratislava,1231
2022-07-05,WAW,Warsaw,BUD,Budapest,1233
2022-07-05,WAW,Warsaw,CDG,Paris,2872
2022-07-05,WAW,Warsaw,CPH,Copenhagen,1573
2022-07-05,WAW,Warsaw,DME,Moscow,2504
2022-07-05,WAW,Warsaw,DUB,Dublin,3797
2022-07-05,WAW,Warsaw,ESB,Ankara,3492
2022-07-05,WAW,Warsaw,EVN,Yerevan,4768
2022-07-05,WAW,Warsaw,FCO,Rome,2848
2022-07-05,WAW,Warsaw,GYD,Baku,5168
2022-07-05,WAW,Warsaw,HEL,Helsinki,2080
2022-07-05,WAW,Warsaw,IEV,Kyiv,1511
2022-07-05,WAW,Warsaw,LHR,London,3100
2022-07-05,WAW,Warsaw,LIS,Lisbon,5761
2022-07-05,WAW,Warsaw,LJU,Ljubljana,1418
2022-07-05,WAW,Warsaw,LUX,Luxembourg,2420
2022-07-05,WAW,Warsaw,MAD,Madrid,4665
2022-07-05,WAW,Warsaw,MLA,Valletta,3890
2022-07-05,WAW,Warsaw,MSQ,Minsk,1209
2022-07-05,WAW,Warsaw,NIC,Nicosia,4512
2022-07-05,WAW,Warsaw,OSL,Oslo,2370
2022-07-05,WAW,Warsaw,OTP,Bucharest,2107
2022-07-05,WAW,Warsaw,PRG,Prague,1211
2022-07-05,WAW,Warsaw,PRN,Pristina,2438
2022-07-05,WAW,Warsaw,RIX,Riga,969
2022-07-05,WAW,Warsaw,RKV,Reykjavik,5649
2022-07-05,WAW,Warsaw,SJJ,Sarajevo,2080
2022-07-05,WAW,Warsaw,SOF,Sofia,2448
2022-07-05,WAW,Warsaw,TBS,Tbilisi,4493
2022-07-05,WAW,Warsaw,TGD,Podgorica,2492
2022-07-05,WAW,Warsaw,TIA,Tirana,2660
2022-07-05,WAW,Warsaw,VIE,Vienna,1337
2022-07-05,WAW,Warsaw,VNO,Vilnius,962
2022-07-05,WAW,Warsaw,ZAG,Zagreb,1760
2022-07-05,ZAG,Zagreb,AMS,Amsterdam,2415
2022-07-05,ZAG,Zagreb,ARN,Stockholm,3233
2022-07-05,ZAG,Zagreb,ATH,Athens,2359
2022-07-05,ZAG,Zagreb,BEG,Belgrade,974
2022-07-05,ZAG,Zagreb,BRN,Bern,1548
2022-07-05,ZAG,Zagreb,BRU,Brussels,2236
2022-07-05,ZAG,Zagreb,BTS,Bratislava,787
2022-07-05,ZAG,Zagreb,BUD,Budapest,593
2022-07-05,ZAG,Zagreb,CDG,Paris,2302
2022-07-05,ZAG,Zagreb,CPH,Copenhagen,2477
2022-07-05,ZAG,Zagreb,DME,Moscow,4002
2022-07-05,ZAG,Zagreb,DUB,Dublin,3833
2022-07-05,ZAG,Zagreb,ESB,Ankara,3227
2022-07-05,ZAG,Zagreb,EVN,Yerevan,4955
2022-07-05,ZAG,Zagreb,FCO,Rome,1198
2022-07-05,ZAG,Zagreb,GYD,Baku,4330
2022-07-05,ZAG,Zagreb,HEL,Helsinki,2732
2022-07-05,ZAG,Zagreb,IEV,Kyiv,2639
2022-07-05,ZAG,Zagreb,KIV,Chisinau,2125
2022-07-05,ZAG,Zagreb,LHR,London,2881
2022-07-05,ZAG,Zagreb,LIS,Lisbon,4731
2022-07-05,ZAG,Zagreb,LUX,Luxembourg,1916
2022-07-05,ZAG,Zagreb,MAD,Madrid,3582
2022-07-05,ZAG,Zagreb,MLA,Valletta,2465
2022-07-05,ZAG,Zagreb,NIC,Nicosia,3976
2022-07-05,ZAG,Zagreb,OSL,Oslo,3390
2022-07-05,ZAG,Zagreb,OTP,Bucharest,1727
2022-07-05,ZAG,Zagreb,PRG,Prague,1254
2022-07-05,ZAG,Zagreb,PRN,Pristina,1250
2022-07-05,ZAG,Zagreb,RIX,Riga,2842
2022-07-05,ZAG,Zagreb,RKV,Reykjavik,6410
2022-07-05,ZAG,Zagreb,SJJ,Sarajevo,757
2022-07-05,ZAG,Zagreb,SKP,Skopje,1425
2022-07-05,ZAG,Zagreb,SOF,Sofia,1594
2022-07-05,ZAG,Zagreb,TBS,Tbilisi,4989
2022-07-05,ZAG,Zagreb,TGD,Podgorica,1038
2022-07-05,ZAG,Zagreb,TIA,Tirana,1381
2022-07-05,ZAG,Zagreb,TLL,Tallinn,3478
2022-07-05,ZAG,Zagreb,VIE,Vienna,695
2022-07-05,ZAG,Zagreb,VNO,Vilnius,2606
2022-07-05,ZAG,Zagreb,WAW,Warsaw,1808
2022-07-06,AMS,Amsterdam,ATH,Athens,4491
2022-07-06,AMS,Amsterdam,BEG,Belgrade,3022
2022-07-06,AMS,Amsterdam,BRN,Bern,1462
2022-07-06,AMS,Amsterdam,BTS,Bratislava,2176
2022-07-06,AMS,Amsterdam,BUD,Budapest,2544
2022-07-06,AMS,Amsterdam,CDG,Paris,791
2022-07-06,AMS,Amsterdam,CPH,Copenhagen,1516
2022-07-06,AMS,Amsterdam,DUB,Dublin,1596
2022-07-06,AMS,Amsterdam,ESB,Ankara,5235
2022-07-06,AMS,Amsterdam,EVN,Yerevan,5060
2022-07-06,AMS,Amsterdam,FCO,Rome,2854
2022-07-06,AMS,Amsterdam,GYD,Baku,7526
2022-07-06,AMS,Amsterdam,IEV,Kyiv,3748
2022-07-06,AMS,Amsterdam,LHR,London,923
2022-07-06,AMS,Amsterdam,LIS,Lisbon,3909
2022-07-06,AMS,Amsterdam,LJU,Ljubljana,2261
2022-07-06,AMS,Amsterdam,LUX,Luxembourg,845
2022-07-06,AMS,Amsterdam,MAD,Madrid,3185
2022-07-06,AMS,Amsterdam,MLA,Valletta,4250
2022-07-06,AMS,Amsterdam,MSQ,Minsk,2371
2022-07-06,AMS,Amsterdam,NIC,Nicosia,6180
2022-07-06,AMS,Amsterdam,OSL,Oslo,2080
2022-07-06,AMS,Amsterdam,OTP,Bucharest,3724
2022-07-06,AMS,Amsterdam,PRN,Pristina,3379
2022-07-06,AMS,Amsterdam,RIX,Riga,2911
2022-07-06,AMS,Amsterdam,RKV,Reykjavik,4240
2022-07-06,AMS,Amsterdam,SJJ,Sarajevo,2944
2022-07-06,AMS,Amsterdam,SKP,Skopje,3590
2022-07-06,AMS,Amsterdam,SOF,Sofia,3697
2022-07-06,AMS,Amsterdam,TBS,Tbilisi,6631
2022-07-06,AMS,Amsterdam,TGD,Podgorica,3185
2022-07-06,AMS,Amsterdam,TIA,Tirana,3538
2022-07-06,AMS,Amsterdam,VIE,Vienna,2036
2022-07-06,AMS,Amsterdam,VNO,Vilnius,2979
2022-07-06,AMS,Amsterdam,WAW,Warsaw,2370
2022-07-06,AMS,Amsterdam,ZAG,Zagreb,1795
2022-07-06,ARN,Stockholm,AMS,Amsterdam,1796
2022-07-06,ARN,Stockholm,ATH,Athens,5010
2022-07-06,ARN,Stockholm,BEG,Belgrade,2540
2022-07-06,ARN,Stockholm,BRN,Bern,3379
2022-07-06,ARN,Stockholm,BRU,Brussels,2687
2022-07-06,ARN,Stockholm,BTS,Bratislava,2661
2022-07-06,ARN,Stockholm,BUD,Budapest,2815
2022-07-06,ARN,Stockholm,CDG,Paris,3372
2022-07-06,ARN,Stockholm,CPH,Copenhagen,1259
2022-07-06,ARN,Stockholm,DME,Moscow,2719
2022-07-06,ARN,Stockholm,DUB,Dublin,3487
2022-07-06,ARN,Stockholm,ESB,Ankara,5065
2022-07-06,ARN,Stockholm,EVN,Yerevan,5828
2022-07-06,ARN,Stockholm,FCO,Rome,3093
2022-07-06,ARN,Stockholm,GYD,Baku,4736
2022-07-06,ARN,Stockholm,HEL,Helsinki,961
2022-07-06,ARN,Stockholm,IEV,Kyiv,2695
2022-07-06,ARN,Stockholm,KIV,Chisinau,3237
2022-07-06,ARN,Stockholm,LHR,London,2955
2022-07-06,ARN,Stockholm,LIS,Lisbon,4693
2022-07-06,ARN,Stockholm,LJU,Ljubljana,3234
2022-07-06,ARN,Stockholm,LUX,Luxembourg,2809
2022-07-06,ARN,Stockholm,MAD,Madrid,5456
2022-07-06,ARN,Stockholm,MLA,Valletta,5550
2022-07-06,ARN,Stockholm,MSQ,Minsk,1881
2022-07-06,ARN,Stockholm,OSL,Oslo,1031
2022-07-06,ARN,Stockholm,OTP,Bucharest,3729
2022-07-06,ARN,Stockholm,PRG,Prague,2369
2022-07-06,ARN,Stockholm,PRN,Pristina,3923
2022-07-06,ARN,Stockholm,RIX,Riga,1064
2022-07-06,ARN,Stockholm,RKV,Reykjavik,4537
2022-07-06,ARN,Stockholm,SJJ,Sarajevo,3654
2022-07-06,ARN,Stockholm,SKP,Skopje,3046
2022-07-06,ARN,Stockholm,SOF,Sofia,4004
2022-07-06,ARN,Stockholm,TBS,Tbilisi,5703
2022-07-06,ARN,Stockholm,TGD,Podgorica,3885
2022-07-06,ARN,Stockholm,TLL,Tallinn,956
2022-07-06,ARN,Stockholm,TXL,Berlin,1854
2022-07-06,ARN,Stockholm,VIE,Vienna,2665
2022-07-06,ARN,Stockholm,VNO,Vilnius,1166
2022-07-06,ARN,Stockholm,WAW,Warsaw,1378
2022-07-06,ARN,Stockholm,ZAG,Zagreb,3169
2022-07-06,ATH,Athens,AMS,Amsterdam,4400
2022-07-06,ATH,Athens,ARN,Stockholm,4980
2022-07-06,ATH,Athens,BEG,Belgrade,1809
2022-07-06,ATH,Athens,BRN,Bern,3478
2022-07-06,ATH,Athens,BRU,Brussels,4299
2022-07-06,ATH,Athens,BTS,Bratislava,2579
2022-07-06,ATH,Athens,BUD,Budapest,2437
2022-07-06,ATH,Athens,CPH,Copenhagen,4476
2022-07-06,ATH,Athens,DME,Moscow,3505
2022-07-06,ATH,Athens,DUB,Dublin,5974
2022-07-06,ATH,Athens,ESB,Ankara,1894
2022-07-06,ATH,Athens,EVN,Yerevan,3784
2022-07-06,ATH,Athens,FCO,Rome,2320
2022-07-06,ATH,Athens,GYD,Baku,4765
2022-07-06,ATH,Athens,HEL,Helsinki,5113
2022-07-06,ATH,Athens,IEV,Kyiv,3124
2022-07-06,ATH,Athens,KIV,Chisinau,2418
2022-07-06,ATH,Athens,LHR,London,4840
2022-07-06,ATH,Athens,LIS,Lisbon,6069
2022-07-06,ATH,Athens,LJU,Ljubljana,1868
2022-07-06,ATH,Athens,LUX,Luxembourg,4028
2022-07-06,ATH,Athens,MLA,Valletta,1958
2022-07-06,ATH,Athens,MSQ,Minsk,3739
2022-07-06,ATH,Athens,NIC,Nicosia,2047
2022-07-06,ATH,Athens,OSL,Oslo,5358
2022-07-06,ATH,Athens,OTP,Bucharest,1701
2022-07-06,ATH,Athens,PRG,Prague,3290
2022-07-06,ATH,Athens,RIX,Riga,4487
2022-07-06,ATH,Athens,RKV,Reykjavik,8657
2022-07-06,ATH,Athens,SJJ,Sarajevo,1368
2022-07-06,ATH,Athens,SKP,Skopje,1165
2022-07-06,ATH,Athens,SOF,Sofia,1178
2022-07-06,ATH,Athens,TBS,Tbilisi,3837
2022-07-06,ATH,Athens,TGD,Podgorica,1496
2022-07-06,ATH,Athens,TIA,Tirana,1167
2022-07-06,ATH,Athens,TLL,Tallinn,5096
2022-07-06,ATH,Athens,TXL,Berlin,3825
2022-07-06,ATH,Athens,VIE,Vienna,2750
2022-07-06,ATH,Athens,VNO,Vilnius,3851
2022-07-06,ATH,Athens,WAW,Warsaw,3410
2022-07-06,ATH,Athens,ZAG,Zagreb,2352
2022-07-06,BEG,Belgrade,AMS,Amsterdam,2952
2022-07-06,BEG,Belgrade,ARN,Stockholm,3428
2022-07-06,BEG,Belgrade,ATH,Athens,1860
2022-07-06,BEG,Belgrade,BRN,Bern,2329
2022-07-06,BEG,Belgrade,BRU,Brussels,3041
2022-07-06,BEG,Belgrade,BTS,Bratislava,1092
2022-07-06,BEG,Belgrade,BUD,Budapest,771
2022-07-06,BEG,Belgrade,CDG,Paris,3157
2022-07-06,BEG,Belgrade,CPH,Copenhagen,2825
2022-07-06,BEG,Belgrade,DME,Moscow,3631
2022-07-06,BEG,Belgrade,DUB,Dublin,4441
2022-07-06,BEG,Belgrade,ESB,Ankara,2520
2022-07-06,BEG,Belgrade,EVN,Yerevan,4184
2022-07-06,BEG,Belgrade,FCO,Rome,1256
2022-07-06,BEG,Belgrade,GYD,Baku,5051
2022-07-06,BEG,Belgrade,HEL,Helsinki,3560
2022-07-06,BEG,Belgrade,IEV,Kyiv,2199
2022-07-06,BEG,Belgrade,KIV,Chisinau,1596
2022-07-06,BEG,Belgrade,LHR,London,3576
2022-07-06,BEG,Belgrade,LIS,Lisbon,5355
2022-07-06,BEG,Belgrade,LJU,Ljubljana,897
2022-07-06,BEG,Belgrade,LUX,Luxembourg,2777
2022-07-06,BEG,Belgrade,MAD,Madrid,4225
2022-07-06,BEG,Belgrade,MLA,Valletta,2409
2022-07-06,BEG,Belgrade,MSQ,Minsk,1892
2022-07-06,BEG,Belgrade,NIC,Nicosia,3293
2022-07-06,BEG,Belgrade,OSL,Oslo,3900
2022-07-06,BEG,Belgrade,OTP,Bucharest,1083
2022-07-06,BEG,Belgrade,PRG,Prague,1651
2022-07-06,BEG,Belgrade,RIX,Riga,2979
2022-07-06,BEG,Belgrade,SKP,Skopje,620
2022-07-06,BEG,Belgrade,SOF,Sofia,889
2022-07-06,BEG,Belgrade,TBS,Tbilisi,4124
2022-07-06,BEG,Belgrade,TGD,Podgorica,713
2022-07-06,BEG,Belgrade,TIA,Tirana,977
2022-07-06,BEG,Belgrade,TLL,Tallinn,3476
2022-07-06,BEG,Belgrade,TXL,Berlin,2171
2022-07-06,BEG,Belgrade,VIE,Vienna,1168
2022-07-06,BEG,Belgrade,VNO,Vilnius,2503
2022-07-06,BEG,Belgrade,WAW,Warsaw,1859
2022-07-06,BEG,Belgrade,ZAG,Zagreb,961
2022-07-06,BRN,Bern,AMS,Amsterdam,1433
2022-07-06,BRN,Bern,ARN,Stockholm,3311
2022-07-06,BRN,Bern,ATH,Athens,3507
2022-07-06,BRN,Bern,BEG,Belgrade,1707
2022-07-06,BRN,Bern,BRU,Brussels,1209
2022-07-06,BRN,Bern,BTS,Bratislava,1666
2022-07-06,BRN,Bern,BUD,Budapest,2014
2022-07-06,BRN,Bern,CDG,Paris,1136
2022-07-06,BRN,Bern,CPH,Copenhagen,2244
2022-07-06,BRN,Bern,DUB,Dublin,2648
2022-07-06,BRN,Bern,ESB,Ankara,4622
2022-07-06,BRN,Bern,EVN,Yerevan,6318
2022-07-06,BRN,Bern,FCO,Rome,1204
2022-07-06,BRN,Bern,GYD,Baku,7071
2022-07-06,BRN,Bern,IEV,Kyiv,3656
2022-07-06,BRN,Bern,KIV,Chisinau,3448
2022-07-06,BRN,Bern,LIS,Lisbon,3452
2022-07-06,BRN,Bern,LJU,Ljubljana,962
2022-07-06,BRN,Bern,LUX,Luxembourg,624
2022-07-06,BRN,Bern,MAD,Madrid,2558
2022-07-06,BRN,Bern,MLA,Valletta,2958
2022-07-06,BRN,Bern,MSQ,Minsk,2647
2022-07-06,BRN,Bern,NIC,Nicosia,5091
2022-07-06,BRN,Bern,OSL,Oslo,3056
2022-07-06,BRN,Bern,OTP,Bucharest,3068
2022-07-06,BRN,Bern,PRG,Prague,1440
2022-07-06,BRN,Bern,PRN,Pristina,2590
2022-07-06,BRN,Bern,RIX,Riga,3396
2022-07-06,BRN,Bern,RKV,Reykjavik,5477
2022-07-06,BRN,Bern,SJJ,Sarajevo,2008
2022-07-06,BRN,Bern,SKP,Skopje,1959
2022-07-06,BRN,Bern,SOF,Sofia,2809
2022-07-06,BRN,Bern,TBS,Tbilisi,6197
2022-07-06,BRN,Bern,TGD,Podgorica,2333
2022-07-06,BRN,Bern,TIA,Tirana,2563
2022-07-06,BRN,Bern,TLL,Tallinn,3862
2022-07-06,BRN,Bern,TXL,Berlin,1740
2022-07-06,BRN,Bern,VIE,Vienna,1539
2022-07-06,BRN,Bern,VNO,Vilnius,2438
2022-07-06,BRN,Bern,WAW,Warsaw,2587
2022-07-06,BRN,Bern,ZAG,Zagreb,1518
2022-07-06,BRU,Brussels,ARN,Stockholm,2801
2022-07-06,BRU,Brussels,ATH,Athens,4302
2022-07-06,BRU,Brussels,BEG,Belgrade,2915
2022-07-06,BRU,Brussels,BRN,Bern,856
2022-07-06,BRU,Brussels,BTS,Bratislava,2184
2022-07-06,BRU,Brussels,BUD,Budapest,2485
2022-07-06,BRU,Brussels,CDG,Paris,696
2022-07-06,BRU,Brussels,CPH,Copenhagen,1749
2022-07-06,BRU,Brussels,DME,Moscow,4801
2022-07-06,BRU,Brussels,DUB,Dublin,1744
2022-07-06,BRU,Brussels,ESB,Ankara,5216
2022-07-06,BRU,Brussels,EVN,Yerevan,6742
2022-07-06,BRU,Brussels,FCO,Rome,2519
2022-07-06,BRU,Brussels,GYD,Baku,7523
2022-07-06,BRU,Brussels,HEL,Helsinki,3659
2022-07-06,BRU,Brussels,IEV,Kyiv,3795
2022-07-06,BRU,Brussels,KIV,Chisinau,3940
2022-07-06,BRU,Brussels,LHR,London,877
2022-07-06,BRU,Brussels,LIS,Lisbon,3591
2022-07-06,BRU,Brussels,LJU,Ljubljana,1615
2022-07-06,BRU,Brussels,MAD,Madrid,2732
2022-07-06,BRU,Brussels,MLA,Valletta,3890
2022-07-06,BRU,Brussels,MSQ,Minsk,3368
2022-07-06,BRU,Brussels,NIC,Nicosia,5839
2022-07-06,BRU,Brussels,OSL,Oslo,2460
2022-07-06,BRU,Brussels,OTP,Bucharest,3638
2022-07-06,BRU,Brussels,PRG,Prague,1683
2022-07-06,BRU,Brussels,PRN,Pristina,3376
2022-07-06,BRU,Brussels,RIX,Riga,3126
2022-07-06,BRU,Brussels,RKV,Reykjavik,4416
2022-07-06,BRU,Brussels,SJJ,Sarajevo,2758
2022-07-06,BRU,Brussels,SKP,Skopje,3472
2022-07-06,BRU,Brussels,SOF,Sofia,3419
2022-07-06,BRU,Brussels,TBS,Tbilisi,6722
2022-07-06,BRU,Brussels,TGD,Podgorica,3126
2022-07-06,BRU,Brussels,TIA,Tirana,3335
2022-07-06,BRU,Brussels,TLL,Tallinn,3376
2022-07-06,BRU,Brussels,TXL,Berlin,1536
2022-07-06,BRU,Brussels,VNO,Vilnius,3116
2022-07-06,BRU,Brussels,WAW,Warsaw,2547
2022-07-06,BRU,Brussels,ZAG,Zagreb,2211
2022-07-06,BTS,Bratislava,AMS,Amsterdam,2140
2022-07-06,BTS,Bratislava,ARN,Stockholm,2091
2022-07-06,BTS,Bratislava,ATH,Athens,2066
2022-07-06,BTS,Bratislava,BEG,Belgrade,1124
2022-07-06,BTS,Bratislava,BRN,Bern,1661
2022-07-06,BTS,Bratislava,BRU,Brussels,2137
2022-07-06,BTS,Bratislava,CDG,Paris,2374
2022-07-06,BTS,Bratislava,CPH,Copenhagen,2049
2022-07-06,BTS,Bratislava,DME,Moscow,3419
2022-07-06,BTS,Bratislava,DUB,Dublin,3689
2022-07-06,BTS,Bratislava,ESB,Ankara,3364
2022-07-06,BTS,Bratislava,EVN,Yerevan,4897
2022-07-06,BTS,Bratislava,FCO,Rome,1722
2022-07-06,BTS,Bratislava,HEL,Helsinki,2989
2022-07-06,BTS,Bratislava,IEV,Kyiv,2248
2022-07-06,BTS,Bratislava,KIV,Chisinau,2011
2022-07-06,BTS,Bratislava,LHR,London,2816
2022-07-06,BTS,Bratislava,LIS,Lisbon,4918
2022-07-06,BTS,Bratislava,LJU,Ljubljana,828
2022-07-06,BTS,Bratislava,LUX,Luxembourg,1795
2022-07-06,BTS,Bratislava,MLA,Valletta,2246
2022-07-06,BTS,Bratislava,MSQ,Minsk,2193
2022-07-06,BTS,Bratislava,NIC,Nicosia,4239
2022-07-06,BTS,Bratislava,OSL,Oslo,2936
2022-07-06,BTS,Bratislava,OTP,Bucharest,1854
2022-07-06,BTS,Bratislava,PRN,Pristina,1177
2022-07-06,BTS,Bratislava,RIX,Riga,2354
2022-07-06,BTS,Bratislava,RKV,Reykjavik,5892
2022-07-06,BTS,Bratislava,SJJ,Sarajevo,1172
2022-07-06,BTS,Bratislava,SKP,Skopje,1715
2022-07-06,BTS,Bratislava,SOF,Sofia,1771
2022-07-06,BTS,Bratislava,TBS,Tbilisi,4831
2022-07-06,BTS,Bratislava,TGD,Podgorica,1521
2022-07-06,BTS,Bratislava,TIA,Tirana,1708
2022-07-06,BTS,Bratislava,TLL,Tallinn,2849
2022-07-06,BTS,Bratislava,TXL,Berlin,1279
2022-07-06,BTS,Bratislava,WAW,Warsaw,1232
2022-07-06,BTS,Bratislava,ZAG,Zagreb,736
2022-07-06,BUD,Budapest,AMS,Amsterdam,2562
2022-07-06,BUD,Budapest,ATH,Athens,2473
2022-07-06,BUD,Budapest,BEG,Belgrade,786
2022-07-06,BUD,Budapest,BRN,Bern,1982
2022-07-06,BUD,Budapest,BRU,Brussels,2456
2022-07-06,BUD,Budapest,CDG,Paris,2720
2022-07-06,BUD,Budapest,CPH,Copenhagen,2160
2022-07-06,BUD,Budapest,DME,Moscow,3351
2022-07-06,BUD,Budapest,DUB,Dublin,3937
2022-07-06,BUD,Budapest,ESB,Ankara,3039
2022-07-06,BUD,Budapest,EVN,Yerevan,4659
2022-07-06,BUD,Budapest,FCO,Rome,1873
2022-07-06,BUD,Budapest,HEL,Helsinki,3108
